Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2002-07-01 00:00:00+05:30,14.301542156157737,14.910566512292567,14.070534358235603,14.616555213928223,847376,0.0,0.0
2002-07-02 00:00:00+05:30,14.070535086117745,14.952569026839226,14.070535086117745,14.910567283630371,676474,0.0,0.0
2002-07-03 00:00:00+05:30,15.120573313147343,15.120573313147343,14.679556813735905,14.76356029510498,574661,0.0,0.0
2002-07-04 00:00:00+05:30,15.015571418810055,15.225578353961353,14.805562705882469,15.120573997497559,1148300,0.0,0.0
2002-07-05 00:00:00+05:30,14.721559824664977,14.88956680189955,14.280543287200585,14.364546775817871,903273,0.0,0.0
2002-07-08 00:00:00+05:30,14.385546799510049,14.574554649430091,14.175539855153037,14.280543327331543,572054,0.0,0.0
2002-07-09 00:00:00+05:30,14.406547744708739,14.427547726844576,14.049533826189363,14.091535568237305,657548,0.0,0.0
2002-07-10 00:00:00+05:30,14.364546020864786,14.469549487229578,14.007532101892972,14.04953384399414,840243,0.0,0.0
2002-07-11 00:00:00+05:30,14.28054176791296,14.28054176791296,13.650517448087111,13.692519187927246,1105675,0.0,0.0
2002-07-12 00:00:00+05:30,13.944528952749822,13.944528952749822,13.419508974441861,13.482512474060059,1212941,0.0,0.0
2002-07-15 00:00:00+05:30,13.440513661627381,13.587518896468355,13.293507537898115,13.356510162353516,613201,0.0,0.0
2002-07-16 00:00:00+05:30,12.999493402770717,13.440510790873475,12.999493402770717,13.335506439208984,490166,0.0,0.0
2002-07-17 00:00:00+05:30,13.272503911243122,13.419509115604972,13.041495225024155,13.125497817993164,490399,0.0,0.0
2002-07-18 00:00:00+05:30,13.482512556562998,13.545514278790522,13.230502112100485,13.272503852844238,246819,0.0,0.0
2002-07-19 00:00:00+05:30,13.398509075075495,13.419509056559265,13.230502112100485,13.272503852844238,273717,0.0,0.0
2002-07-22 00:00:00+05:30,13.356509287933235,13.39851103482041,13.020496201724075,13.209503173828125,430722,0.0,0.0
2002-07-23 00:00:00+05:30,13.230501295343828,13.230501295343828,12.831485671798662,13.062495231628418,485732,0.0,0.0
2002-07-24 00:00:00+05:30,13.104497978103986,13.104497978103986,12.810486677313303,12.936491012573242,250128,0.0,0.0
2002-07-25 00:00:00+05:30,13.230501281302399,13.440509971833842,13.083495197930388,13.104496955871582,393443,0.0,0.0
